ID_Etudiant,Nom,Prenom,Departement,Grade,Annee_etude,Filière,Code_UE,Nom_UE,Code_Matiere,Matiere,Enseignant,Note_Devoir,Note_Examen,Note_Finale,Reussite,Date_Devoir,Date_Examen,Session,Coefficient_Devoir,Coefficient_Examen
ETU0913,Techer,Amélie,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2402,Data Science,2INF2402,Data Mining,Luce Pineau,6.3,7.0,6.7,False,2025-07-17,2025-11-27,Principale,0.4,0.6
ETU0913,Techer,Amélie,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2403,Big Data Technologies,1INF2403,Bases NoSQL,Benjamin Valette Le Renaud,4.7,2.6,3.4,False,2025-08-10,2025-11-23,Principale,0.4,0.6
ETU0913,Techer,Amélie,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2403,Big Data Technologies,2INF2403,Traitement en streaming,Charlotte-Michelle Dufour,3.9,7.2,5.9,False,2025-10-23,2025-12-03,Principale,0.4,0.6
ETU0914,Reynaud,Geneviève,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2403,Traitements de Surface,1MEC2403,Revêtements PVD/CVD,Bertrand Boutin du Bouchet,9.3,16.6,13.7,True,2025-10-22,2025-12-09,Principale,0.4,0.6
ETU0914,Reynaud,Geneviève,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2403,Traitements de Surface,2MEC2403,Nitruration,Gérard Bigot,12.4,12.4,12.4,True,2025-08-24,2025-11-13,Principale,0.4,0.6
ETU0914,Reynaud,Geneviève,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2403,Traitements de Surface,3MEC2403,Traitements thermiques,Pierre Pons,11.7,4.9,7.6,False,2025-08-05,2025-11-29,Principale,0.4,0.6
ETU0914,Reynaud,Geneviève,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2401,Science des Matériaux,1MEC2401,Transformations structurales,Thibaut Bernier,11.1,12.0,11.6,True,2025-08-20,2025-11-22,Principale,0.4,0.6
ETU0914,Reynaud,Geneviève,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2401,Science des Matériaux,2MEC2401,Diagrammes de phases,Véronique Blanchet,7.4,12.5,10.5,True,2025-09-27,2025-12-03,Principale,0.4,0.6
ETU0914,Reynaud,Geneviève,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2402,Procédés de Fabrication,1MEC2402,Emboutissage,Emmanuel-Grégoire Marion,12.3,10.5,11.2,True,2025-07-31,2025-12-08,Rattrapage,0.4,0.6
ETU0914,Reynaud,Geneviève,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2402,Procédés de Fabrication,2MEC2402,Injection plastique,Hugues Rousset Le Guillon,8.5,6.0,7.0,False,2025-10-19,2025-11-23,Principale,0.4,0.6
ETU0914,Reynaud,Geneviève,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2402,Procédés de Fabrication,3MEC2402,Frittage,Renée Legrand,17.9,14.3,15.7,True,2025-10-21,2025-11-23,Principale,0.4,0.6
ETU0915,Baron,Mathilde,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2402,Procédés de Fabrication,1MEC2402,Injection plastique,Célina-Émilie Le Roux,5.0,10.2,8.1,False,2025-06-24,2025-12-11,Principale,0.4,0.6
ETU0915,Baron,Mathilde,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2402,Procédés de Fabrication,2MEC2402,Frittage,Luce Pineau,5.7,4.9,5.2,False,2025-08-10,2025-12-10,Principale,0.4,0.6
ETU0915,Baron,Mathilde,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2401,Science des Matériaux,1MEC2401,Propriétés mécaniques,Emmanuel Chrétien,10.3,7.7,8.7,False,2025-08-09,2025-11-15,Rattrapage,0.4,0.6
ETU0915,Baron,Mathilde,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2401,Science des Matériaux,2MEC2401,Diagrammes de phases,Benjamin Valette Le Renaud,10.3,7.0,8.3,False,2025-10-18,2025-12-08,Principale,0.4,0.6
ETU0915,Baron,Mathilde,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2401,Science des Matériaux,3MEC2401,Transformations structurales,Thibaut Bernier,7.6,6.6,7.0,False,2025-08-27,2025-11-14,Principale,0.4,0.6
ETU0915,Baron,Mathilde,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2403,Traitements de Surface,1MEC2403,Traitements thermiques,Denis Garcia-Philippe,5.1,7.8,6.7,False,2025-08-30,2025-11-14,Principale,0.4,0.6
ETU0915,Baron,Mathilde,Génie Mécanique,Master,2,Matériaux et Procédés,MEC2403,Traitements de Surface,2MEC2403,Nitruration,Agathe Perrot,7.9,7.7,7.8,False,2025-08-30,2025-12-05,Principale,0.4,0.6
ETU0916,Marie,Margot,Génie Mécanique,Licence Fondamentale,3,Matériaux et Procédés,MEC2402,Procédés de Fabrication,1MEC2402,Emboutissage,Emmanuel Chrétien,1.0,8.8,5.7,False,2025-06-23,2025-11-24,Principale,0.4,0.6
ETU0916,Marie,Margot,Génie Mécanique,Licence Fondamentale,3,Matériaux et Procédés,MEC2402,Procédés de Fabrication,2MEC2402,Frittage,Aurélie Blanc,0.0,0.4,0.2,False,2025-08-02,2025-11-25,Principale,0.4,0.6
ETU0916,Marie,Margot,Génie Mécanique,Licence Fondamentale,3,Matériaux et Procédés,MEC2403,Traitements de Surface,1MEC2403,Nitruration,Henriette Meunier-Henry,0.0,0.0,0.0,False,2025-09-15,2025-11-19,Principale,0.4,0.6
ETU0916,Marie,Margot,Génie Mécanique,Licence Fondamentale,3,Matériaux et Procédés,MEC2403,Traitements de Surface,2MEC2403,Revêtements PVD/CVD,Véronique Blanchet,0.0,1.4,0.8,False,2025-06-26,2025-12-09,Principale,0.4,0.6
ETU0916,Marie,Margot,Génie Mécanique,Licence Fondamentale,3,Matériaux et Procédés,MEC2403,Traitements de Surface,3MEC2403,Traitements thermiques,Denis Garcia-Philippe,0.0,0.0,0.0,False,2025-09-02,2025-11-24,Principale,0.4,0.6
ETU0916,Marie,Margot,Génie Mécanique,Licence Fondamentale,3,Matériaux et Procédés,MEC2401,Science des Matériaux,1MEC2401,Transformations structurales,Arthur-Martin Mahe,0.0,2.0,1.2,False,2025-06-28,2025-11-29,Principale,0.4,0.6
ETU0916,Marie,Margot,Génie Mécanique,Licence Fondamentale,3,Matériaux et Procédés,MEC2401,Science des Matériaux,2MEC2401,Propriétés mécaniques,Emmanuel Chrétien,0.0,0.0,0.0,False,2025-10-16,2025-12-11,Principale,0.4,0.6
ETU0917,Bodin,William,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2501,Aménagement du Territoire,1CIV2501,Plans locaux d'urbanisme,Denis Garcia-Philippe,2.1,0.3,1.0,False,2025-07-30,2025-11-19,Rattrapage,0.4,0.6
ETU0917,Bodin,William,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2501,Aménagement du Territoire,2CIV2501,Zones d'aménagement concerté,Victor Ollivier,1.9,8.4,5.8,False,2025-06-20,2025-11-29,Principale,0.4,0.6
ETU0917,Bodin,William,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2501,Aménagement du Territoire,3CIV2501,Écoquartiers,Emmanuel-Grégoire Marion,3.4,2.1,2.6,False,2025-09-08,2025-12-03,Principale,0.4,0.6
ETU0917,Bodin,William,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2502,Infrastructures Routières,1CIV2502,Géométrie des routes,Victor Ollivier,0.0,9.0,5.4,False,2025-08-11,2025-12-02,Principale,0.4,0.6
ETU0917,Bodin,William,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2502,Infrastructures Routières,2CIV2502,Couches de chaussée,Jérôme Simon,0.2,3.3,2.1,False,2025-10-29,2025-11-23,Principale,0.4,0.6
ETU0917,Bodin,William,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2502,Infrastructures Routières,3CIV2502,Signalisation,Thibaut Bernier,2.9,0.0,1.2,False,2025-09-18,2025-12-02,Principale,0.4,0.6
ETU0917,Bodin,William,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2503,Ouvrages d'Art,1CIV2503,Ponts en arc,Aurélie Boulay,1.6,9.7,6.5,False,2025-08-29,2025-11-23,Principale,0.4,0.6
ETU0917,Bodin,William,Génie Civil,Doctorat,2,Urbanisme et Transport,CIV2503,Ouvrages d'Art,2CIV2503,Viaducs,Arthur-Martin Mahe,0.6,2.5,1.7,False,2025-09-19,2025-12-11,Principale,0.4,0.6
ETU0918,Gérard,Valentine,Génie Mécanique,Doctorat,1,Conception Mécanique,MEC2101,CAO/DAO Avancé,1MEC2101,Gestion des contraintes,Margaux Chrétien,5.9,0.5,2.7,False,2025-09-24,2025-11-16,Principale,0.4,0.6
ETU0918,Gérard,Valentine,Génie Mécanique,Doctorat,1,Conception Mécanique,MEC2101,CAO/DAO Avancé,2MEC2101,Assemblages complexes,Benjamin Valette Le Renaud,5.0,7.3,6.4,False,2025-09-16,2025-11-22,Principale,0.4,0.6
ETU0918,Gérard,Valentine,Génie Mécanique,Doctorat,1,Conception Mécanique,MEC2103,Tolérancement,1MEC2103,Statistiques de fabrication,Renée Legrand,1.1,0.0,0.4,False,2025-06-23,2025-11-11,Rattrapage,0.4,0.6
ETU0918,Gérard,Valentine,Génie Mécanique,Doctorat,1,Conception Mécanique,MEC2103,Tolérancement,2MEC2103,Métrologie 3D,Aurélie Blanc,1.6,2.6,2.2,False,2025-09-10,2025-12-03,Principale,0.4,0.6
ETU0918,Gérard,Valentine,Génie Mécanique,Doctorat,1,Conception Mécanique,MEC2102,Calcul des Structures,1MEC2102,Éléments finis avancés,Hugues Rousset Le Guillon,0.9,7.5,4.9,False,2025-07-22,2025-12-05,Rattrapage,0.4,0.6
ETU0918,Gérard,Valentine,Génie Mécanique,Doctorat,1,Conception Mécanique,MEC2102,Calcul des Structures,2MEC2102,Fatigue des matériaux,Emmanuel Launay,1.8,1.9,1.9,False,2025-09-25,2025-11-21,Principale,0.4,0.6
ETU0918,Gérard,Valentine,Génie Mécanique,Doctorat,1,Conception Mécanique,MEC2102,Calcul des Structures,3MEC2102,Dynamique des structures,Célina-Émilie Le Roux,1.3,2.9,2.3,False,2025-08-18,2025-12-05,Rattrapage,0.4,0.6
ETU0919,Collin,Pierre,Génie Civil,Licence Fondamentale,3,Génie Structural,CIV2203,Dynamique des Structures,1CIV2203,Sismique,Emmanuel Chrétien,8.8,12.3,10.9,True,2025-07-29,2025-12-07,Principale,0.4,0.6
ETU0919,Collin,Pierre,Génie Civil,Licence Fondamentale,3,Génie Structural,CIV2203,Dynamique des Structures,2CIV2203,Vibrations induites,Emmanuel Launay,11.8,16.4,14.6,True,2025-09-24,2025-11-27,Principale,0.4,0.6
ETU0919,Collin,Pierre,Génie Civil,Licence Fondamentale,3,Génie Structural,CIV2201,Béton Armé et Précontraint,1CIV2201,Calcul des sections,Benjamin Valette Le Renaud,9.3,11.8,10.8,True,2025-06-13,2025-11-26,Principale,0.4,0.6
ETU0919,Collin,Pierre,Génie Civil,Licence Fondamentale,3,Génie Structural,CIV2201,Béton Armé et Précontraint,2CIV2201,Dispositions constructives,Corinne Simon,11.7,8.2,9.6,False,2025-09-25,2025-11-30,Principale,0.4,0.6
ETU0919,Collin,Pierre,Génie Civil,Licence Fondamentale,3,Génie Structural,CIV2201,Béton Armé et Précontraint,3CIV2201,Vérification ELU/ELS,Louise Gaillard,12.7,11.9,12.2,True,2025-07-17,2025-11-28,Rattrapage,0.4,0.6
ETU0919,Collin,Pierre,Génie Civil,Licence Fondamentale,3,Génie Structural,CIV2202,Construction Métallique,1CIV2202,Eurocodes,Célina-Émilie Le Roux,13.1,11.9,12.4,True,2025-10-20,2025-12-09,Principale,0.4,0.6
ETU0919,Collin,Pierre,Génie Civil,Licence Fondamentale,3,Génie Structural,CIV2202,Construction Métallique,2CIV2202,Assemblages soudés/boulonnés,Josette Normand,12.1,13.0,12.6,True,2025-07-04,2025-12-09,Principale,0.4,0.6
ETU0920,Thomas,Lorraine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2502,Commande Robotique,1MEC2502,Planification de trajectoires,Antoinette Georges,7.3,11.4,9.8,False,2025-08-24,2025-11-28,Principale,0.4,0.6
ETU0920,Thomas,Lorraine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2502,Commande Robotique,2MEC2502,Asservissement numérique,Alix Jacob,8.5,10.6,9.8,False,2025-08-24,2025-11-12,Principale,0.4,0.6
ETU0920,Thomas,Lorraine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2502,Commande Robotique,3MEC2502,Force control,Josette Normand,11.1,4.0,6.8,False,2025-10-29,2025-12-10,Principale,0.4,0.6
ETU0920,Thomas,Lorraine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2503,Vision Industrielle,1MEC2503,Traitement d'images,Gérard Bigot,10.9,5.6,7.7,False,2025-08-29,2025-11-25,Principale,0.4,0.6
ETU0920,Thomas,Lorraine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2503,Vision Industrielle,2MEC2503,Reconnaissance de formes,Jérôme Simon,5.4,8.2,7.1,False,2025-06-29,2025-11-24,Principale,0.4,0.6
ETU0920,Thomas,Lorraine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2501,Cinématique et Dynamique,1MEC2501,Jacobien,Charlotte-Michelle Dufour,5.5,8.6,7.4,False,2025-10-04,2025-12-01,Rattrapage,0.4,0.6
ETU0920,Thomas,Lorraine,Génie Mécanique,Licence Fondamentale,1,Robotique Avancée,MEC2501,Cinématique et Dynamique,2MEC2501,Dynamique inverse,Aurélie Blanc,8.3,6.8,7.4,False,2025-11-08,2025-11-14,Principale,0.4,0.6
ETU0921,Bonneau,Brigitte,Génie Civil,Licence Fondamentale,3,Bâtiment et Travaux Publics,CIV2102,Matériaux de Construction,1CIV2102,Bois lamellé-collé,Josette Normand,13.9,15.2,14.7,True,2025-06-22,2025-11-27,Rattrapage,0.4,0.6
ETU0921,Bonneau,Brigitte,Génie Civil,Licence Fondamentale,3,Bâtiment et Travaux Publics,CIV2102,Matériaux de Construction,2CIV2102,Matériaux composites,Pierre Pons,11.6,12.1,11.9,True,2025-10-22,2025-12-06,Principale,0.4,0.6
ETU0921,Bonneau,Brigitte,Génie Civil,Licence Fondamentale,3,Bâtiment et Travaux Publics,CIV2102,Matériaux de Construction,3CIV2102,Béton haute performance,Margaux Chrétien,11.8,10.7,11.1,True,2025-07-15,2025-11-17,Principale,0.4,0.6
ETU0921,Bonneau,Brigitte,Génie Civil,Licence Fondamentale,3,Bâtiment et Travaux Publics,CIV2103,Sécurité Chantier,1CIV2103,Plans de prévention,Véronique Blanchet,13.9,7.1,9.8,False,2025-06-18,2025-11-27,Principale,0.4,0.6
ETU0921,Bonneau,Brigitte,Génie Civil,Licence Fondamentale,3,Bâtiment et Travaux Publics,CIV2103,Sécurité Chantier,2CIV2103,Étude de sécurité,Célina-Émilie Le Roux,10.3,11.9,11.3,True,2025-08-26,2025-11-21,Principale,0.4,0.6
ETU0921,Bonneau,Brigitte,Génie Civil,Licence Fondamentale,3,Bâtiment et Travaux Publics,CIV2103,Sécurité Chantier,3CIV2103,Coordination SPS,Margaux Chrétien,12.8,18.4,16.2,True,2025-10-05,2025-11-23,Principale,0.4,0.6
ETU0921,Bonneau,Brigitte,Génie Civil,Licence Fondamentale,3,Bâtiment et Travaux Publics,CIV2101,Technologie du Bâtiment,1CIV2101,Étanchéité toiture,Hugues Rousset Le Guillon,13.3,12.4,12.8,True,2025-08-18,2025-11-14,Principale,0.4,0.6
ETU0921,Bonneau,Brigitte,Génie Civil,Licence Fondamentale,3,Bâtiment et Travaux Publics,CIV2101,Technologie du Bâtiment,2CIV2101,Gros œuvre,Emmanuel Chrétien,9.9,13.4,12.0,True,2025-09-19,2025-11-16,Principale,0.4,0.6
ETU0921,Bonneau,Brigitte,Génie Civil,Licence Fondamentale,3,Bâtiment et Travaux Publics,CIV2101,Technologie du Bâtiment,3CIV2101,Second œuvre,Pierre Pons,9.2,16.5,13.6,True,2025-10-06,2025-11-30,Principale,0.4,0.6
ETU0922,Coulon,Catherine,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2401,Intelligence Artificielle,1INF2401,Apprentissage automatique,Renée Legrand,9.7,5.5,7.2,False,2025-08-10,2025-11-19,Principale,0.4,0.6
ETU0922,Coulon,Catherine,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2401,Intelligence Artificielle,2INF2401,Traitement du langage naturel,Jérôme Simon,6.6,10.5,8.9,False,2025-09-02,2025-11-26,Principale,0.4,0.6
ETU0922,Coulon,Catherine,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2401,Intelligence Artificielle,3INF2401,Réseaux de neurones,Véronique Blanchet,5.3,7.1,6.4,False,2025-10-31,2025-11-30,Principale,0.4,0.6
ETU0922,Coulon,Catherine,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2403,Big Data Technologies,1INF2403,Hadoop et Spark,Bertrand Boutin du Bouchet,7.6,2.8,4.7,False,2025-09-09,2025-11-11,Principale,0.4,0.6
ETU0922,Coulon,Catherine,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2403,Big Data Technologies,2INF2403,Traitement en streaming,Josette Normand,5.2,5.5,5.4,False,2025-10-01,2025-12-05,Principale,0.4,0.6
ETU0922,Coulon,Catherine,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2403,Big Data Technologies,3INF2403,Bases NoSQL,Margaux Chrétien,8.0,9.6,9.0,False,2025-09-01,2025-11-24,Principale,0.4,0.6
ETU0922,Coulon,Catherine,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2402,Data Science,1INF2402,Visualisation de données,Victor Ollivier,15.1,11.2,12.8,True,2025-08-08,2025-12-05,Principale,0.4,0.6
ETU0922,Coulon,Catherine,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2402,Data Science,2INF2402,Statistiques avancées,Alix Jacob,8.5,3.6,5.6,False,2025-09-18,2025-12-06,Principale,0.4,0.6
ETU0922,Coulon,Catherine,Génie Informatique,Licence professionnelle,2,IA et Big Data,INF2402,Data Science,3INF2402,Data Mining,Aurélie Blanc,5.1,6.2,5.8,False,2025-09-25,2025-12-08,Principale,0.4,0.6
ETU0923,Menard,André,Génie Informatique,Licence professionnelle,3,Système Informatique,INF2303,Robotique et Automatisme,1INF2303,Capteurs et actionneurs,Louise Gaillard,9.5,6.0,7.4,False,2025-10-01,2025-11-28,Principale,0.4,0.6
ETU0923,Menard,André,Génie Informatique,Licence professionnelle,3,Système Informatique,INF2303,Robotique et Automatisme,2INF2303,Vision par ordinateur,Emmanuel Launay,8.5,11.0,10.0,True,2025-10-17,2025-12-03,Principale,0.4,0.6
ETU0923,Menard,André,Génie Informatique,Licence professionnelle,3,Système Informatique,INF2302,Systèmes d'Exploitation,1INF2302,Gestion de la mémoire,Emmanuel Launay,11.3,8.6,9.7,False,2025-09-02,2025-11-30,Principale,0.4,0.6
ETU0923,Menard,André,Génie Informatique,Licence professionnelle,3,Système Informatique,INF2302,Systèmes d'Exploitation,2INF2302,Noyau et drivers,Louise Gaillard,10.0,8.0,8.8,False,2025-06-13,2025-12-06,Principale,0.4,0.6
ETU0923,Menard,André,Génie Informatique,Licence professionnelle,3,Système Informatique,INF2301,Architecture Matérielle,1INF2301,Systèmes embarqués,Arthur-Martin Mahe,14.8,8.3,10.9,True,2025-10-18,2025-12-04,Rattrapage,0.4,0.6
ETU0923,Menard,André,Génie Informatique,Licence professionnelle,3,Système Informatique,INF2301,Architecture Matérielle,2INF2301,Architecture parallèle,Gérard Bigot,16.8,9.4,12.4,True,2025-09-16,2025-11-29,Principale,0.4,0.6
ETU0924,Neveu,Lucie,Génie Informatique,Master Professionnel,1,Logistique,INF2502,Systèmes d'Information Logistique,1INF2502,Optimisation des flux,Agathe Perrot,12.2,2.2,6.2,False,2025-09-29,2025-11-11,Principale,0.4,0.6
ETU0924,Neveu,Lucie,Génie Informatique,Master Professionnel,1,Logistique,INF2502,Systèmes d'Information Logistique,2INF2502,ERP logistique,Victor Ollivier,10.4,9.9,10.1,True,2025-06-26,2025-11-24,Principale,0.4,0.6
ETU0924,Neveu,Lucie,Génie Informatique,Master Professionnel,1,Logistique,INF2503,E-logistique,1INF2503,E-commerce et logistique,Benjamin Valette Le Renaud,9.6,5.5,7.1,False,2025-09-16,2025-12-05,Principale,0.4,0.6
ETU0924,Neveu,Lucie,Génie Informatique,Master Professionnel,1,Logistique,INF2503,E-logistique,2INF2503,Last mile delivery,Gérard Bigot,5.5,10.5,8.5,False,2025-07-22,2025-11-16,Principale,0.4,0.6
ETU0924,Neveu,Lucie,Génie Informatique,Master Professionnel,1,Logistique,INF2501,Supply Chain Management,1INF2501,Transport et distribution,Aurélie Boulay,12.9,6.3,8.9,False,2025-10-22,2025-11-29,Principale,0.4,0.6
ETU0924,Neveu,Lucie,Génie Informatique,Master Professionnel,1,Logistique,INF2501,Supply Chain Management,2INF2501,Planification logistique,Aurélie Blanc,9.1,14.2,12.2,True,2025-10-08,2025-11-16,Principale,0.4,0.6
ETU0925,Pages,Susan,Génie Électrique,Master,1,Réseaux Intelligents,ELE2503,Qualité de l'Énergie,1ELE2503,Harmoniques,Arthur-Martin Mahe,9.0,5.1,6.7,False,2025-10-23,2025-11-29,Principale,0.4,0.6
ETU0925,Pages,Susan,Génie Électrique,Master,1,Réseaux Intelligents,ELE2503,Qualité de l'Énergie,2ELE2503,Fluctuations de tension,Antoinette Georges,6.0,6.5,6.3,False,2025-10-25,2025-12-04,Principale,0.4,0.6
ETU0925,Pages,Susan,Génie Électrique,Master,1,Réseaux Intelligents,ELE2503,Qualité de l'Énergie,3ELE2503,Correcteurs actifs,Gérard Bigot,3.3,10.2,7.4,False,2025-10-12,2025-11-30,Principale,0.4,0.6
ETU0925,Pages,Susan,Génie Électrique,Master,1,Réseaux Intelligents,ELE2502,Protection des Réseaux,1ELE2502,Relais numériques,Aurélie Blanc,9.8,3.9,6.3,False,2025-08-04,2025-11-29,Principale,0.4,0.6
ETU0925,Pages,Susan,Génie Électrique,Master,1,Réseaux Intelligents,ELE2502,Protection des Réseaux,2ELE2502,Coordination des protections,Pierre Pons,5.0,7.7,6.6,False,2025-07-23,2025-11-25,Principale,0.4,0.6
ETU0925,Pages,Susan,Génie Électrique,Master,1,Réseaux Intelligents,ELE2501,Smart Grids,1ELE2501,Micro-réseaux,Benjamin Valette Le Renaud,6.3,11.8,9.6,False,2025-06-21,2025-11-21,Principale,0.4,0.6
ETU0925,Pages,Susan,Génie Électrique,Master,1,Réseaux Intelligents,ELE2501,Smart Grids,2ELE2501,Gestion de la demande,Margaux Chrétien,4.6,9.9,7.8,False,2025-09-17,2025-11-15,Rattrapage,0.4,0.6
ETU0926,Guyot,Thérèse,Génie Électrique,Master,2,Électrotechnique,ELE2103,Diagnostic des Systèmes,1ELE2103,Thermographie infrarouge,Alix Jacob,10.2,9.6,9.8,False,2025-07-17,2025-11-22,Principale,0.4,0.6
ETU0926,Guyot,Thérèse,Génie Électrique,Master,2,Électrotechnique,ELE2103,Diagnostic des Systèmes,2ELE2103,Analyse vibratoire,Hugues Rousset Le Guillon,5.4,6.2,5.9,False,2025-08-20,2025-12-03,Principale,0.4,0.6
ETU0926,Guyot,Thérèse,Génie Électrique,Master,2,Électrotechnique,ELE2103,Diagnostic des Systèmes,3ELE2103,Analyse des courants,Jérôme Simon,4.2,7.6,6.2,False,2025-10-02,2025-11-14,Principale,0.4,0.6
ETU0926,Guyot,Thérèse,Génie Électrique,Master,2,Électrotechnique,ELE2102,Conversion d'Énergie,1ELE2102,Convertisseurs DC-DC,Margaux Chrétien,6.0,9.7,8.2,False,2025-10-21,2025-11-23,Principale,0.4,0.6
ETU0926,Guyot,Thérèse,Génie Électrique,Master,2,Électrotechnique,ELE2102,Conversion d'Énergie,2ELE2102,Redresseurs et onduleurs,Louise Gaillard,9.0,8.7,8.8,False,2025-11-04,2025-11-15,Principale,0.4,0.6
ETU0926,Guyot,Thérèse,Génie Électrique,Master,2,Électrotechnique,ELE2102,Conversion d'Énergie,3ELE2102,Alimentations à découpage,Emmanuel-Grégoire Marion,7.9,6.0,6.8,False,2025-10-02,2025-11-14,Principale,0.4,0.6
ETU0926,Guyot,Thérèse,Génie Électrique,Master,2,Électrotechnique,ELE2101,Machines Électriques,1ELE2101,Machines asynchrones,Emmanuel Launay,7.1,3.1,4.7,False,2025-09-07,2025-11-22,Principale,0.4,0.6
ETU0926,Guyot,Thérèse,Génie Électrique,Master,2,Électrotechnique,ELE2101,Machines Électriques,2ELE2101,Machines synchrones,Hugues Rousset Le Guillon,7.0,5.2,5.9,False,2025-08-20,2025-11-18,Rattrapage,0.4,0.6
ETU0927,Blin,Lucy,Génie Électrique,Licence Fondamentale,2,Électronique de Puissance,ELE2403,Thermique des Composants,1ELE2403,Matériaux thermiques,Benjamin Valette Le Renaud,1.8,9.5,6.4,False,2025-09-03,2025-12-07,Principale,0.4,0.6
ETU0927,Blin,Lucy,Génie Électrique,Licence Fondamentale,2,Électronique de Puissance,ELE2403,Thermique des Composants,2ELE2403,Dissipation thermique,Gilles Garnier,4.5,6.7,5.8,False,2025-10-26,2025-12-04,Principale,0.4,0.6
ETU0927,Blin,Lucy,Génie Électrique,Licence Fondamentale,2,Électronique de Puissance,ELE2402,Compatibilité Électromagnétique,1ELE2402,Blindage et filtrage,Hugues Rousset Le Guillon,3.9,0.0,1.6,False,2025-07-10,2025-11-18,Principale,0.4,0.6
ETU0927,Blin,Lucy,Génie Électrique,Licence Fondamentale,2,Électronique de Puissance,ELE2402,Compatibilité Électromagnétique,2ELE2402,Perturbations conduites,Arthur-Martin Mahe,4.7,6.7,5.9,False,2025-07-13,2025-12-11,Principale,0.4,0.6
ETU0927,Blin,Lucy,Génie Électrique,Licence Fondamentale,2,Électronique de Puissance,ELE2402,Compatibilité Électromagnétique,3ELE2402,Rayonnements,Hugues Rousset Le Guillon,2.5,3.3,3.0,False,2025-06-23,2025-12-03,Principale,0.4,0.6
ETU0927,Blin,Lucy,Génie Électrique,Licence Fondamentale,2,Électronique de Puissance,ELE2401,Convertisseurs Statiques,1ELE2401,Hacheurs série/parallèle,Arthur-Martin Mahe,6.2,9.0,7.9,False,2025-09-11,2025-12-03,Principale,0.4,0.6
ETU0927,Blin,Lucy,Génie Électrique,Licence Fondamentale,2,Électronique de Puissance,ELE2401,Convertisseurs Statiques,2ELE2401,Onduleurs MLI,Luce Pineau,8.7,7.2,7.8,False,2025-08-12,2025-11-22,Principale,0.4,0.6
ETU0928,Colas,Noémi,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,1ELE2101,Machines asynchrones,Renée Legrand,15.6,18.3,17.2,True,2025-08-09,2025-12-07,Principale,0.4,0.6
ETU0928,Colas,Noémi,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,2ELE2101,Machines synchrones,Emmanuel Chrétien,13.8,17.2,15.8,True,2025-10-11,2025-12-02,Principale,0.4,0.6
ETU0928,Colas,Noémi,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2101,Machines Électriques,3ELE2101,Machines à courant continu,Timothée Vincent Le Roy,11.0,10.6,10.8,True,2025-06-26,2025-12-01,Rattrapage,0.4,0.6
ETU0928,Colas,Noémi,Génie Électrique,Licence Fondamentale,1,Électrotechnique,ELE2103,Diagnostic des Systèmes,1ELE2103,Analyse des courants,Alix Jacob,13.8,13.0,13.3,True,2025-07-06,2025-11-11,Principale,0.4,0.6
